roadid	type	label    	city    	oneway	speed	roadclass	notforcar	notforpede	notforbicy
659	10	nichols rd	mamaranui	0	3	0	0	0	0
660	10	haast rd	kairara	0	3	0	0	0	0
661	10	glenrob rd	kairara	0	3	0	0	0	0
662	10	glenrob rd	kairara	0	3	0	0	0	0
663	10	haast rd	kairara	0	3	0	0	0	0
665	5	mangakahia rd	nukutawhiti	0	3	1	0	0	0
666	10	mahuta rd	aratapu	0	3	0	0	0	0
667	10	glenrob rd	kairara	0	3	0	0	0	0
668	10	garvie rd	kairara	0	3	0	0	0	0
669	10	waihue rd	waihue	0	3	0	0	0	0
672	10	redhill rd	aratapu	0	3	0	0	0	0
673	10	redhill rd	aratapu	0	3	0	0	0	0
676	10	avoca rd	waihue	0	3	0	0	0	0
677	6	station rd	dargaville	0	2	0	0	0	0
678	10	redhill rd	aratapu	0	3	0	0	0	0
679	10	haast rd	kairara	0	3	0	0	0	0
680	10	haast rd	kairara	0	3	0	0	0	0
681	10	opouteke rd	pakotai	0	3	0	0	0	0
683	10	lawson rd	mamaranui	0	3	0	0	0	0
686	2	colville rd	dargaville	0	5	3	0	0	0
687	10	parawanui rd	te kopuru	0	3	0	0	0	0
688	10	redhill rd	aratapu	0	3	0	0	0	0
689	6	beach rd	dargaville	0	2	0	0	0	0
690	6	hokianga rd	dargaville	0	3	0	0	0	0
691	6	hokianga rd	dargaville	0	3	0	0	0	0
692	10	garvie rd	kairara	0	3	0	0	0	0
693	10	nichols rd	mamaranui	0	3	0	0	0	0
694	10	huka rd	nukutawhiti	0	3	0	0	0	0
695	10	huka rd	nukutawhiti	0	3	0	0	0	0
696	10	marokopa rd	nukutawhiti	0	3	0	0	0	0
697	6	hokianga rd	dargaville	0	2	0	0	0	0
698	6	cobham ave	dargaville	0	2	0	0	0	0
700	6	panorama pl	dargaville	0	2	0	0	0	0
701	6	hokianga rd	dargaville	0	2	0	0	0	0
704	6	colville rd	dargaville	0	2	0	0	0	0
706	6	glinks rd	te kopuru	0	3	0	0	0	0
707	6	glinks rd	te kopuru	0	3	0	0	0	0
708	6	ocean cl	te kopuru	0	3	0	0	0	0
709	6	marine dr n	te kopuru	0	3	0	0	0	0
710	6	marine dr	te kopuru	0	3	0	0	0	0
711	6	murray rd	pakotai	0	3	0	0	0	0
712	10	murray rd	pakotai	0	3	0	0	0	0
713	6	pirika st	dargaville	0	2	0	0	0	0
714	6	station rd	dargaville	0	2	0	0	0	0
715	6	tasman hts	te kopuru	0	3	0	0	0	0
716	6	glinks rd	te kopuru	0	3	0	0	0	0
717	10	sharpe rd	pakotai	0	3	0	0	0	0
718	10	murray rd	pakotai	0	3	0	0	0	0
719	10	murray rd	pakotai	0	3	0	0	0	0
721	6	hokianga rd	dargaville	0	2	0	0	0	0
722	6	rope cres	te kopuru	0	3	0	0	0	0
723	10	glinks rd	te kopuru	0	3	0	0	0	0
724	10	opouteke rd	pakotai	0	3	0	0	0	0
726	6	pirika st	dargaville	0	2	0	0	0	0
727	6	haimona st	dargaville	0	2	0	0	0	0
729	6	montgomery ave	dargaville	0	2	0	0	0	0
730	6	hokianga rd	dargaville	0	2	0	0	0	0
731	6	colville rd	dargaville	0	2	0	0	0	0
732	6	bassett st	dargaville	0	2	0	0	0	0
736	6	lorne st	dargaville	0	2	0	0	0	0
737	6	pirika st	dargaville	0	2	0	0	0	0
739	6	hokianga rd	dargaville	0	2	0	0	0	0
740	6	colville rd	dargaville	0	2	0	0	0	0
741	6	hokianga rd	dargaville	0	2	0	0	0	0
742	6	clyde st	dargaville	0	2	0	0	0	0
743	6	hokianga rd	dargaville	0	2	0	0	0	0
744	6	allan rd	nukutawhiti	0	3	0	0	0	0
745	5	mangakahia rd	nukutawhiti	0	3	1	0	0	0
746	6	montgomery ave	dargaville	0	2	0	0	0	0
747	6	lorne st	dargaville	0	2	0	0	0	0
748	6	haimona st	dargaville	0	2	0	0	0	0
749	6	lorne st	dargaville	0	2	0	0	0	0
750	6	old golf course rd	dargaville	0	2	0	0	0	0
751	6	mt wesley coast rd	dargaville	0	2	0	0	0	0
752	10	forest rd	mamaranui	0	3	0	0	0	0
753	6	earl st	dargaville	0	2	0	0	0	0
755	6	hokianga rd	dargaville	0	2	0	0	0	0
757	10	waipunga rd	nukutawhiti	0	3	0	0	0	0
758	10	marokopa rd	nukutawhiti	0	3	0	0	0	0
759	6	station rd	dargaville	0	2	0	0	0	0
760	6	mackenzie pl	dargaville	0	2	0	0	0	0
761	6	hokianga rd	dargaville	0	2	0	0	0	0
762	10	opouteke rd	pakotai	0	3	0	0	0	0
763	6	clyde st	dargaville	0	2	0	0	0	0
764	6	hokianga rd	dargaville	0	2	0	0	0	0
765	6	charlotte st	dargaville	0	2	0	0	0	0
766	6	colville rd	dargaville	0	2	0	0	0	0
767	6	liverpool st	dargaville	0	2	0	0	0	0
768	10	searle rd	te kopuru	0	3	0	0	0	0
769	10	redhill rd	te kopuru	0	3	0	0	0	0
770	10	redhill rd	te kopuru	0	3	0	0	0	0
772	6	beach rd	dargaville	0	2	0	0	0	0
773	6	hokianga rd	dargaville	0	2	0	0	0	0
774	6	day st	dargaville	0	2	0	0	0	0
775	6	edward st	dargaville	0	2	0	0	0	0
776	22	walkway	dargaville	0	1	0	1	0	0
777	6	day st	dargaville	0	2	0	0	0	0
778	6	edward st	dargaville	0	2	0	0	0	0
779	6	campbell tce	dargaville	0	2	0	0	0	0
780	6	logan st	dargaville	0	2	0	0	0	0
781	6	logan st	dargaville	0	2	0	0	0	0
782	6	montgomery ave	dargaville	0	2	0	0	0	0
783	6	huia cres	dargaville	0	2	0	0	0	0
784	2	murdoch st	dargaville	0	2	3	0	0	0
785	6	logan st	dargaville	0	2	0	0	0	0
786	6	glamuzina rd	dargaville	0	2	0	0	0	0
787	6	colville rd	dargaville	0	2	0	0	0	0
788	6	bassett st	dargaville	0	2	0	0	0	0
789	6	logan st	dargaville	0	2	0	0	0	0
790	6	montgomery ave	dargaville	0	2	0	0	0	0
791	6	tui cres	dargaville	0	2	0	0	0	0
792	6	parore st	dargaville	0	2	0	0	0	0
793	6	charlotte st	dargaville	0	2	0	0	0	0
794	6	parore st	dargaville	0	2	0	0	0	0
795	6	beach rd	dargaville	0	2	0	0	0	0
796	6	station rd	dargaville	0	2	0	0	0	0
797	6	pukeko st	dargaville	0	2	0	0	0	0
798	6	tunatahi st	dargaville	0	2	0	0	0	0
799	6	pukeko st	dargaville	0	2	0	0	0	0
800	6	liverpool st	dargaville	0	2	0	0	0	0
801	6	logan st	dargaville	0	2	0	0	0	0
802	10	allan rd	nukutawhiti	0	3	0	0	0	0
803	6	bellbird cres	dargaville	0	2	0	0	0	0
804	6	montgomery ave	dargaville	0	2	0	0	0	0
805	6	kings court ave	dargaville	0	2	0	0	0	0
806	6	logan st	dargaville	0	2	0	0	0	0
807	10	murray rd	pakotai	0	3	0	0	0	0
808	6	montgomery ave	dargaville	0	2	0	0	0	0
809	6	kaka pl	dargaville	0	2	0	0	0	0
810	6	penny lane	dargaville	0	2	0	0	0	0
811	6	montgomery ave	dargaville	0	2	0	0	0	0
813	6	river rd	dargaville	0	2	0	0	0	0
815	6	ranfurly st	dargaville	0	2	0	0	0	0
816	6	hokianga rd	dargaville	0	2	0	0	0	0
817	6	river rd	dargaville	0	2	0	0	0	0
820	6	meadowpark dr	dargaville	0	2	0	0	0	0
822	6	portland st n	dargaville	0	2	0	0	0	0
823	6	ranfurly st	dargaville	0	2	0	0	0	0
824	6	river rd	dargaville	0	2	0	0	0	0
825	6	parore st	dargaville	0	2	0	0	0	0
826	6	islington st	dargaville	0	2	0	0	0	0
827	6	portland tce	dargaville	0	2	0	0	0	0
828	6	ranfurly st	dargaville	0	2	0	0	0	0
829	2	river rd	dargaville	0	2	3	0	0	0
830	6	colville rd	dargaville	0	2	0	0	0	0
831	6	victoria st	dargaville	0	2	0	0	0	0
833	6	park rd	dargaville	0	2	0	0	0	0
834	6	colville rd	dargaville	0	2	0	0	0	0
837	6	hokianga rd	dargaville	0	2	0	0	0	0
838	6	tirarau st	dargaville	0	2	0	0	0	0
839	6	portland st	dargaville	0	2	0	0	0	0
840	6	gordon st	dargaville	0	2	0	0	0	0
844	6	ranfurly st	dargaville	0	2	0	0	0	0
845	6	parore st	dargaville	0	2	0	0	0	0
846	10	redhill rd	te kopuru	0	3	0	0	0	0
848	6	edward st	dargaville	0	2	0	0	0	0
850	6	anzac st	dargaville	0	2	0	0	0	0
851	6	spring st	dargaville	0	2	0	0	0	0
852	6	parore st	dargaville	0	2	0	0	0	0
853	6	hokianga rd	dargaville	0	2	0	0	0	0
854	6	portland st	dargaville	0	2	0	0	0	0
855	6	gordon st	dargaville	0	2	0	0	0	0
856	6	tirarau st	dargaville	0	2	0	0	0	0
858	6	river rd	dargaville	0	2	0	0	0	0
859	10	opouteke rd	pakotai	0	3	0	0	0	0
863	6	hokianga rd	dargaville	0	2	0	0	0	0
865	6	victoria st	dargaville	0	2	0	0	0	0
867	6	pouto rd	te kopuru	0	3	0	0	0	0
869	10	west coast rd	te kopuru	0	3	0	0	0	0
871	6	kauri st	dargaville	0	2	0	0	0	0
872	6	kauri crt	dargaville	0	2	0	0	0	0
873	6	kauri st	dargaville	0	2	0	0	0	0
874	6	parore st	dargaville	0	2	0	0	0	0
875	6	gordon st	dargaville	0	2	0	0	0	0
876	6	ranfurly st	dargaville	0	2	0	0	0	0
877	6	plunket st	dargaville	0	2	0	0	0	0
879	6	plunket st	dargaville	0	2	0	0	0	0
880	6	kauri st	dargaville	0	2	0	0	0	0
881	6	kauri st	dargaville	0	2	0	0	0	0
882	6	high school dr	dargaville	0	2	0	0	0	0
883	6	hokianga rd	dargaville	0	3	0	0	0	0
885	6	victoria st	dargaville	0	2	0	0	0	0
887	6	plunket st	dargaville	0	2	0	0	0	0
888	6	parenga st	dargaville	0	2	0	0	0	0
890	6	poto st	dargaville	0	2	0	0	0	0
891	6	tirarau st	dargaville	0	2	0	0	0	0
894	6	gladstone st	dargaville	0	2	0	0	0	0
895	6	gordon st	dargaville	0	2	0	0	0	0
896	6	kapia st	dargaville	0	2	0	0	0	0
897	6	victoria st	dargaville	0	2	0	0	0	0
898	10	redhill rd	te kopuru	0	3	0	0	0	0
900	6	ranfurly st	dargaville	0	2	0	0	0	0
901	6	victoria st	dargaville	0	2	0	0	0	0
902	6	parore st	dargaville	0	2	0	0	0	0
903	6	totara st	dargaville	0	2	0	0	0	0
905	6	kapia st	dargaville	0	2	0	0	0	0
906	10	avoca rd	waihue	0	3	0	0	0	0
908	6	awakino rd	dargaville	0	3	0	0	0	0
909	6	gladstone st	dargaville	0	2	0	0	0	0
910	6	cranley st	dargaville	0	2	0	0	0	0
911	6	awakino rd	dargaville	0	2	0	0	0	0
912	6	gordon st	dargaville	0	2	0	0	0	0
913	6	tirarau st	dargaville	0	2	0	0	0	0
914	6	rimu st	dargaville	0	2	0	0	0	0
916	10	avoca north rd	waihue	0	3	0	0	0	0
917	6	victoria st	dargaville	0	2	0	0	0	0
918	6	victoria st	dargaville	0	2	0	0	0	0
919	6	totara st	dargaville	0	2	0	0	0	0
920	6	ranfurly st	dargaville	0	2	0	0	0	0
921	6	awakino rd	dargaville	0	2	0	0	0	0
922	6	gladstone st	dargaville	0	2	0	0	0	0
923	2	normanby st	dargaville	0	2	3	0	0	0
924	6	awakino rd	dargaville	0	2	0	0	0	0
925	6	victoria st	dargaville	0	2	0	0	0	0
926	10	west coast rd	te kopuru	0	3	0	0	0	0
927	10	redhill cemetery rd	te kopuru	0	3	0	0	0	0
929	6	mckay cres	dargaville	0	2	0	0	0	0
930	6	first ave	dargaville	0	2	0	0	0	0
931	6	first ave	dargaville	0	2	0	0	0	0
932	6	ranfurly st	dargaville	0	2	0	0	0	0
933	6	victoria st	dargaville	0	2	0	0	0	0
934	6	gordon st	dargaville	0	2	0	0	0	0
935	6	awakino rd	dargaville	0	2	0	0	0	0
936	6	ranfurly st	dargaville	0	2	0	0	0	0
937	6	mckay cres	dargaville	0	2	0	0	0	0
938	6	awakino rd	dargaville	0	2	0	0	0	0
939	6	cranley st	dargaville	0	2	0	0	0	0
941	6	ranfurly st	dargaville	0	2	0	0	0	0
942	6	mckay cres	dargaville	0	2	0	0	0	0
943	6	awakino rd	dargaville	0	2	0	0	0	0
945	10	opouteke rd	pakotai	0	3	0	0	0	0
946	6	second ave	dargaville	0	2	0	0	0	0
947	6	ranfurly st	dargaville	0	2	0	0	0	0
948	6	victoria st	dargaville	0	2	0	0	0	0
949	6	carrington st	dargaville	0	2	0	0	0	0
950	6	third ave	dargaville	0	2	0	0	0	0
951	6	third ave	dargaville	0	2	0	0	0	0
952	6	gordon st	dargaville	0	2	0	0	0	0
953	6	ranfurly st	dargaville	0	2	0	0	0	0
954	6	carrington st	dargaville	0	2	0	0	0	0
956	6	turiwiri west rd	turiwiri	0	3	0	0	0	0
957	6	turiwiri west rd	turiwiri	0	3	0	0	0	0
958	6	island rd	turiwiri	0	3	0	0	0	0
961	6	churchill st	dargaville	0	2	0	0	0	0
962	6	carrington st	dargaville	0	2	0	0	0	0
963	6	carrington st	dargaville	0	2	0	0	0	0
965	10	tangowahine valley rd	tangowahine	0	3	0	0	0	0
966	6	victoria st	dargaville	0	2	0	0	0	0
968	6	onslow st	dargaville	0	2	0	0	0	0
969	6	onslow st	dargaville	0	2	0	0	0	0
970	6	gordon st	dargaville	0	2	0	0	0	0
971	6	churchill st	dargaville	0	2	0	0	0	0
972	6	onslow st	dargaville	0	2	0	0	0	0
975	6	onslow st	dargaville	0	2	0	0	0	0
976	6	wharau wahitapu roadway	awakino point	0	3	0	0	0	0
978	6	awakino rd	dargaville	0	3	0	0	0	0
979	6	onslow st	dargaville	0	2	0	0	0	0
980	6	victoria st	dargaville	0	2	0	0	0	0
981	10	redhill cemetery rd	te kopuru	0	3	0	0	0	0
982	10	redhill cemetery rd	te kopuru	0	3	0	0	0	0
983	6	grey st	dargaville	0	2	0	0	0	0
984	6	grey st	dargaville	0	2	0	0	0	0
985	6	gordon st	dargaville	0	2	0	0	0	0
986	6	onslow st	dargaville	0	2	0	0	0	0
987	6	salisbury st	dargaville	0	2	0	0	0	0
988	6	commerce st	dargaville	0	2	0	0	0	0
989	6	onslow st	dargaville	0	2	0	0	0	0
990	6	blake rd	nukutawhiti	0	3	0	0	0	0
991	5	mangakahia rd	nukutawhiti	0	3	1	0	0	0
992	6	grey st	dargaville	0	2	0	0	0	0
993	6	churchill st	dargaville	0	2	0	0	0	0
996	6	blake rd	nukutawhiti	0	3	0	0	0	0
999	6	victoria st	dargaville	0	2	0	0	0	0
1000	10	oturei settlement rd	aratapu	0	3	0	0	0	0
1001	10	oturei settlement rd	aratapu	0	3	0	0	0	0
1002	10	te tuhi rd	aratapu	0	3	0	0	0	0
1003	10	west coast rd	te kopuru	0	3	0	0	0	0
1004	6	salisbury st	dargaville	0	2	0	0	0	0
1006	6	bowen st	dargaville	0	2	0	0	0	0
1007	6	gordon st	dargaville	0	2	0	0	0	0
1008	6	bowen st	dargaville	0	2	0	0	0	0
1009	6	island rd	turiwiri	0	3	0	0	0	0
1010	10	aoroa rd	dargaville	0	3	0	0	0	0
1012	6	churchill st	dargaville	0	2	0	0	0	0
1013	6	bowen st	dargaville	0	2	0	0	0	0
1014	2	grey st	dargaville	0	2	3	0	0	0
1015	6	commerce st	dargaville	0	2	0	0	0	0
1016	10	turkey flat rd	te kopuru	0	3	0	0	0	0
1017	10	te maire rd	te kopuru	0	3	0	0	0	0
1021	6	mali st	dargaville	0	2	0	0	0	0
1022	6	victoria st	dargaville	0	2	0	0	0	0
1023	6	mali st	dargaville	0	2	0	0	0	0
1024	5	mangakahia rd	pakotai	0	3	1	0	0	0
1025	10	opouteke rd	pakotai	0	3	0	0	0	0
1026	5	mangakahia rd	pakotai	0	3	1	0	0	0
1027	6	finlayson park ave	dargaville	0	2	0	0	0	0
1028	2	jervois st	dargaville	0	2	3	0	0	0
1029	6	mali st	dargaville	0	2	0	0	0	0
1030	10	te maire rd	te kopuru	0	3	0	0	0	0
1032	2	state highway 12	turiwiri	0	5	3	0	0	0
1033	10	notorious east rd	dargaville	0	3	0	0	0	0
1037	10	redhill rd	aratapu	0	3	0	0	0	0
1038	6	redhill rd	aratapu	0	3	0	0	0	0
1043	10	hoanga rd	turiwiri	0	3	0	0	0	0
1045	10	lutrell rd	aratapu	0	3	0	0	0	0
1046	10	redhill rd	aratapu	0	3	0	0	0	0
1047	6	tuna st	dargaville	0	2	0	0	0	0
1048	2	jervois st	dargaville	0	5	3	0	0	0
1050	6	redhill rd	aratapu	0	3	0	0	0	0
1051	10	opouteke rd	pakotai	0	3	0	0	0	0
1053	6	tuna st	dargaville	0	2	0	0	0	0
1054	6	mako st	dargaville	0	2	0	0	0	0
1056	10	maxwell rd	aratapu	0	3	0	0	0	0
1057	10	te maire rd	te kopuru	0	3	0	0	0	0
1060	10	turkey flat rd	te kopuru	0	3	0	0	0	0
1062	6	ounuwhao rd	awakino point	0	3	0	0	0	0
1065	5	mangakahia rd	pakotai	0	3	1	0	0	0
1066	10	lutrell rd	aratapu	0	3	0	0	0	0
1067	10	charity hill rd	aratapu	0	3	0	0	0	0
1070	5	mangakahia rd	pakotai	0	3	1	0	0	0
1071	6	wiremu kairau rd	pakotai	0	3	0	0	0	0
1072	6	awakino point east rd	awakino point	0	3	0	0	0	0
1074	10	arapohue rd	arapohue	0	3	0	0	0	0
1076	10	turkey flat rd	te kopuru	0	3	0	0	0	0
1077	10	tatarariki spur rd	te kopuru	0	3	0	0	0	0
1078	5	mangakahia rd	pakotai	0	3	1	0	0	0
1079	6	rika rd	pakotai	0	3	0	0	0	0
1081	5	mangakahia rd	pakotai	0	3	1	0	0	0
1083	10	te maire rd	te kopuru	0	3	0	0	0	0
1084	6	roadway	auckland	0	3	0	0	0	0
1085	6	rika rd	pakotai	0	3	0	0	0	0
1086	10	west coast rd	te kopuru	0	3	0	0	0	0
1087	6	te wharau rd	awakino point	0	3	0	0	0	0
1089	10	stallworthy rd	aratapu	0	3	0	0	0	0
1090	6	roadway	auckland	0	3	0	0	0	0
1091	6	roadway	auckland	0	3	0	0	0	0
1094	6	rex walker rd	tangowahine	0	3	0	0	0	0
1095	5	mangakahia rd	pakotai	0	3	1	0	0	0
1096	6	roadway	auckland	0	3	0	0	0	0
1098	5	mangakahia rd	pakotai	0	3	1	0	0	0
1099	6	awakino point north rd	awakino point	0	3	0	0	0	0
1100	10	west coast rd	te kopuru	0	3	0	0	0	0
1101	6	roadway	auckland	0	3	0	0	0	0
1103	10	avoca south rd	tangowahine	0	3	0	0	0	0
1104	6	charity hill rd	aratapu	0	3	0	0	0	0
1105	10	west coast rd	te kopuru	0	3	0	0	0	0
1106	10	turkey flat rd	te kopuru	0	3	0	0	0	0
1107	6	ruddell rd	pakotai	0	3	0	0	0	0
1108	5	mangakahia rd	pakotai	0	3	1	0	0	0
1110	6	village rd	pakotai	0	3	0	0	0	0
1111	6	ruddell rd	pakotai	0	3	0	0	0	0
1113	10	avoca east rd	tangowahine	0	3	0	0	0	0
1114	10	avoca north rd	waihue	0	3	0	0	0	0
1115	10	karaka rd	parakao	0	3	0	0	0	0
1116	10	tangowahine valley rd	tangowahine	0	3	0	0	0	0
1119	6	heawa rd	aratapu	0	3	0	0	0	0
1121	10	te maire beach rd	te kopuru	0	3	0	0	0	0
1122	10	magnolia rd	tangowahine	0	3	0	0	0	0
1125	10	hoanga rd	hoanga	0	3	0	0	0	0
1126	10	hoanga rd	hoanga	0	3	0	0	0	0
1127	6	cole rd	te kopuru	0	3	0	0	0	0
1128	10	cole rd	te kopuru	0	3	0	0	0	0
1129	10	te maire rd	te kopuru	0	3	0	0	0	0
1131	6	heawa rd	aratapu	0	3	0	0	0	0
1132	6	bell st	aratapu	0	3	0	0	0	0
1133	6	bell st	aratapu	0	3	0	0	0	0
1137	10	avoca rd	waihue	0	3	0	0	0	0
1138	10	danks rd	hoanga	0	3	0	0	0	0
1139	10	hoanga rd	hoanga	0	3	0	0	0	0
1140	6	church st	aratapu	0	3	0	0	0	0
1141	6	heawa rd	aratapu	0	3	0	0	0	0
1142	6	church st	aratapu	0	3	0	0	0	0
1144	6	charity hill rd	aratapu	0	3	0	0	0	0
1146	10	west coast rd	te kopuru	0	3	0	0	0	0
1147	10	karaka rd	parakao	0	3	0	0	0	0
1148	10	karaka rd	parakao	0	3	0	0	0	0
1149	10	tangowahine valley rd	tangowahine	0	3	0	0	0	0
1150	10	tangowahine valley rd	tangowahine	0	3	0	0	0	0
1151	6	awakino point north rd	awakino point	0	3	0	0	0	0
1152	6	charity hill rd	aratapu	0	3	0	0	0	0
1155	6	charity hill rd	aratapu	0	3	0	0	0	0
1156	10	karaka rd	parakao	0	3	0	0	0	0
1157	10	sommerville rd	kirikopuni	0	3	0	0	0	0
1160	6	heawa north rd	aratapu	0	3	0	0	0	0
1161	6	heawa rd	aratapu	0	3	0	0	0	0
1162	10	west coast rd	te kopuru	0	3	0	0	0	0
1163	10	guy rd	te kopuru	0	3	0	0	0	0
1164	10	tatarariki spur rd	te kopuru	0	3	0	0	0	0
1170	6	hospital rd	te kopuru	0	3	0	0	0	0
1171	6	norton st	te kopuru	0	3	0	0	0	0
1173	10	rowland rd	turiwiri	0	3	0	0	0	0
1175	10	west coast rd	te kopuru	0	3	0	0	0	0
1176	10	te maire rd	te kopuru	0	3	0	0	0	0
1177	10	puke rd	te kopuru	0	3	0	0	0	0
1178	10	te maire rd	te kopuru	0	3	0	0	0	0
1179	10	scarrott rd	te kopuru	0	3	0	0	0	0
1180	10	te maire rd	te kopuru	0	3	0	0	0	0
1181	6	wordsworth ave	te kopuru	0	3	0	0	0	0
1182	6	hospital rd	te kopuru	0	3	0	0	0	0
1183	10	hoanga rd	awakino point	0	3	0	0	0	0
1184	6	agnes st	te kopuru	0	3	0	0	0	0
1185	6	norton st	te kopuru	0	3	0	0	0	0
1186	6	hospital rd	te kopuru	0	3	0	0	0	0
1187	6	hospital rd	te kopuru	0	3	0	0	0	0
1188	6	graham st	te kopuru	0	3	0	0	0	0
1189	10	koremoa rd	te kopuru	0	3	0	0	0	0
1190	10	tangowahine valley rd	tangowahine	0	3	0	0	0	0
1191	6	west coast rd	te kopuru	0	3	0	0	0	0
1192	6	wilson st	te kopuru	0	3	0	0	0	0
1193	6	norton st	te kopuru	0	3	0	0	0	0
1195	6	walker tce	te kopuru	0	3	0	0	0	0
1196	6	wilson st	te kopuru	0	3	0	0	0	0
1197	6	walker tce	te kopuru	0	3	0	0	0	0
1198	10	tatarariki spur rd	te kopuru	0	3	0	0	0	0
1199	10	west rd	te kopuru	0	3	0	0	0	0
1200	6	turkey flat rd	te kopuru	0	3	0	0	0	0
1201	6	turkey flat rd	te kopuru	0	3	0	0	0	0
1202	10	clear rd	turiwiri	0	3	0	0	0	0
1203	10	arapohue rd	arapohue	0	3	0	0	0	0
1204	6	norton st	te kopuru	0	3	0	0	0	0
1205	6	bradleys landing west rd	arapohue	0	3	0	0	0	0
1208	10	hillstone rd	turiwiri	0	3	0	0	0	0
1209	6	withers st	te kopuru	0	3	0	0	0	0
1210	6	norton st	te kopuru	0	3	0	0	0	0
1211	6	pouto rd	te kopuru	0	3	0	0	0	0
1212	6	pouto rd	te kopuru	0	3	0	0	0	0
1213	6	pouto rd	te kopuru	0	3	0	0	0	0
1214	6	withers st	te kopuru	0	3	0	0	0	0
1215	6	norton st	te kopuru	0	3	0	0	0	0
1216	6	walker tce	te kopuru	0	3	0	0	0	0
1217	6	pouto rd	te kopuru	0	3	0	0	0	0
1218	6	west coast rd	te kopuru	0	3	0	0	0	0
1219	10	tangowahine valley rd	tangowahine	0	3	0	0	0	0
1220	6	clean st	te kopuru	0	3	0	0	0	0
1221	6	bickers rd	te kopuru	0	3	0	0	0	0
1222	10	geraghty rd	tangowahine	0	3	0	0	0	0
1223	10	tangowahine valley rd	tangowahine	0	3	0	0	0	0
1226	10	tangowahine valley rd	tangowahine	0	3	0	0	0	0
1227	10	tangowahine valley rd	tangowahine	0	3	0	0	0	0
1228	6	linley cres	te kopuru	0	3	0	0	0	0
1229	6	clean st	te kopuru	0	3	0	0	0	0
1230	6	clean st	te kopuru	0	3	0	0	0	0
1231	6	clean st	te kopuru	0	3	0	0	0	0
1233	6	beach rd	te kopuru	0	3	0	0	0	0
1234	6	beach rd	te kopuru	0	3	0	0	0	0
1235	6	mill rd	te kopuru	0	3	0	0	0	0
1236	6	pouto rd	te kopuru	0	3	0	0	0	0
1239	10	wilson rd	parakao	0	3	0	0	0	0
1240	10	wilson rd	parakao	0	3	0	0	0	0
1241	5	mangakahia rd	parakao	0	3	1	0	0	0
1242	10	karaka rd	parakao	0	3	0	0	0	0
1243	10	tangowahine valley rd	tangowahine	0	3	0	0	0	0
1245	10	tangowahine settlement west rd	tangowahine	0	3	0	0	0	0
1247	10	tangowahine valley rd	tangowahine	0	3	0	0	0	0
1249	6	mititai wharf rd	arapohue	0	3	0	0	0	0
1250	2	state highway 14	awakino point	0	5	3	0	0	0
1251	10	tangowahine valley rd	tangowahine	0	3	0	0	0	0
1252	10	mititai rd	okahu	0	3	0	0	0	0
1254	10	bradleys landing east rd	arapohue	0	3	0	0	0	0
1256	10	arapohue rd	arapohue	0	3	0	0	0	0
1257	6	pouto rd	te kopuru	0	3	0	0	0	0
1258	10	creamery rd	te kopuru	0	3	0	0	0	0
1259	6	pouto rd	te kopuru	0	3	0	0	0	0
1260	10	te maire rd	te kopuru	0	3	0	0	0	0
1261	10	driver rd	tangowahine	0	3	0	0	0	0
1262	10	wilson rd	parakao	0	3	0	0	0	0
1263	10	mititai rd	okahu	0	3	0	0	0	0
1264	10	driver rd	tangowahine	0	3	0	0	0	0
1265	6	pouto rd	te kopuru	0	3	0	0	0	0
1266	10	driver rd	tangowahine	0	3	0	0	0	0
1270	10	claytons rd	te kopuru	0	3	0	0	0	0
1271	6	pouto rd	te kopuru	0	3	0	0	0	0
1272	10	creamery rd	te kopuru	0	3	0	0	0	0
1273	10	mititai rd	okahu	0	3	0	0	0	0
1276	6	pouto rd	te kopuru	0	3	0	0	0	0
1277	10	newsham rd	te kopuru	0	3	0	0	0	0
1278	10	arapohue rd	arapohue	0	3	0	0	0	0
1279	10	morrison rd	arapohue	0	3	0	0	0	0
1280	10	morrison rd	arapohue	0	3	0	0	0	0
1281	10	mititai rd	okahu	0	3	0	0	0	0
1282	6	pouto rd	te kopuru	0	3	0	0	0	0
1283	5	mangakahia rd	parakao	0	3	1	0	0	0
1284	10	te maire rd	te kopuru	0	3	0	0	0	0
1285	10	sarich rd	te kopuru	0	3	0	0	0	0
1288	6	nash rd	tangowahine	0	3	0	0	0	0
1289	10	creamery rd	te kopuru	0	3	0	0	0	0
1290	10	creamery rd	te kopuru	0	3	0	0	0	0
1291	10	omauri rd	pipiwai	0	3	0	0	0	0
1292	10	omauri rd	pipiwai	0	3	0	0	0	0
1293	10	mititai rd	okahu	0	3	0	0	0	0
1294	10	wilkins rd	arapohue	0	3	0	0	0	0
1298	10	arapohue rd	arapohue	0	3	0	0	0	0
1299	10	guest rd	te kopuru	0	3	0	0	0	0
1300	6	pouto rd	te kopuru	0	3	0	0	0	0
1301	6	pouto rd	te kopuru	0	3	0	0	0	0
1302	6	pouto rd	te kopuru	0	3	0	0	0	0
1303	10	scarrott rd	te kopuru	0	3	0	0	0	0
1304	5	mangakahia rd	parakao	0	3	1	0	0	0
1305	10	kirikopuni rd	parakao	0	3	0	0	0	0
1306	6	jerebine rd	tangowahine	0	3	0	0	0	0
1308	10	whakahara rd	arapohue	0	3	0	0	0	0
1309	6	whakahara rd	arapohue	0	3	0	0	0	0
1312	6	pouto rd	te kopuru	0	3	0	0	0	0
